carrier,lat,lon
Mondial Relay,48.92185,2.37376
Mondial Relay,43.75156,7.4355
Mondial Relay,48.88486,2.38106
Mondial Relay,43.95303,2.20941
Mondial Relay,50.13274,3.75717
Mondial Relay,51.01925,2.48497
Mondial Relay,43.31056,5.38244
Mondial Relay,48.54965,2.64547
Mondial Relay,43.12075,6.13368
Mondial Relay,47.85503,5.33248
Mondial Relay,48.91512,2.37921
Mondial Relay,48.18106,3.51747
Mondial Relay,47.34923,0.6787
Mondial Relay,47.69911,-0.36323
Mondial Relay,43.89071,1.43704
Mondial Relay,48.84391,2.38808
Mondial Relay,48.87532,2.35617
Mondial Relay,50.51438,1.64068
Mondial Relay,48.83939,2.40838
Mondial Relay,48.90226,2.32673
Mondial Relay,44.54024,4.41127
Mondial Relay,48.74859,6.19826
Mondial Relay,49.63196,-1.58989
Mondial Relay,45.35037,5.94723
Mondial Relay,49.38822,1.02317
Mondial Relay,48.82242,2.49138
Mondial Relay,50.60897,3.06524
Mondial Relay,51.04747,2.41122
Mondial Relay,44.543,6.06635
Mondial Relay,43.37441,3.01472
Mondial Relay,48.55521,-3.12502
Mondial Relay,48.93451,2.49382
Mondial Relay,43.28176,3.2828
Mondial Relay,49.38158,5.95051
Mondial Relay,49.04647,2.66301
Mondial Relay,50.45889,2.88899
Mondial Relay,48.92876,2.54208
Mondial Relay,48.88541,2.3826
Mondial Relay,49.61237,0.77284
Mondial Relay,47.28158,0.16855
Mondial Relay,43.34003,5.35063
Mondial Relay,49.04738,1.16301
Mondial Relay,43.41219,1.11906
Mondial Relay,48.94315,2.14144
Mondial Relay,48.83972,-1.53792
Mondial Relay,45.68184,0.17883
Mondial Relay,44.97617,4.56075
Mondial Relay,49.3086,3.69648
Mondial Relay,47.04278,5.41827
Mondial Relay,44.55694,4.74949
Mondial Relay,43.64705,1.43293
Mondial Relay,47.9185,-3.33396
Mondial Relay,48.94245,2.46468
Mondial Relay,48.98377,-0.47597
Mondial Relay,48.62816,4.93272
Mondial Relay,45.85577,3.50541
Mondial Relay,50.70243,3.21199
Mondial Relay,48.8761,2.39791
Mondial Relay,49.25989,6.14125
Mondial Relay,48.62991,2.45143
Mondial Relay,43.95864,2.88693
Mondial Relay,48.85598,2.4783
Mondial Relay,47.35542,0.72279
Mondial Relay,43.45389,5.46945
Mondial Relay,50.37158,3.08498
Mondial Relay,45.97136,4.664
Mondial Relay,45.06857,4.86596
Mondial Relay,44.65003,1.56999
Mondial Relay,49.86764,3.28989
Mondial Relay,48.12736,7.36915
Mondial Relay,47.79568,7.17192
Mondial Relay,48.84551,2.29826
Mondial Relay,43.8996,4.74804
Mondial Relay,48.93822,2.15866
Mondial Relay,50.8299,2.0065
Mondial Relay,47.39305,0.69341
Mondial Relay,48.06764,-2.94443
Mondial Relay,47.90705,1.9822
Mondial Relay,47.88086,0.80839
Mondial Relay,46.57651,1.53774
Mondial Relay,49.25598,2.48707
Mondial Relay,47.23491,-1.54722
Mondial Relay,49.91635,2.33837
Mondial Relay,49.28802,4.02156
Mondial Relay,49.56464,3.61792
Mondial Relay,48.28223,0.01943
Mondial Relay,47.50012,7.25502
Mondial Relay,46.63245,1.08453
Mondial Relay,43.52525,5.45423
Mondial Relay,48.57277,2.85812
Mondial Relay,46.25399,5.21444
Mondial Relay,47.81007,7.31514
Mondial Relay,49.35593,2.78819
Mondial Relay,45.58843,5.25857
Mondial Relay,45.24836,-0.6269
Mondial Relay,48.88685,2.36028
Mondial Relay,43.17385,2.97446
Mondial Relay,48.87238,2.4193
Mondial Relay,48.96072,2.57614
Mondial Relay,48.51027,-1.95115
Mondial Relay,48.85295,2.22153
Mondial Relay,45.65653,0.16223
Mondial Relay,46.06144,6.54977
Mondial Relay,45.67732,5.46956
Mondial Relay,46.0765,6.30687
Mondial Relay,49.36911,3.31261
Mondial Relay,47.39339,6.49715
Mondial Relay,43.16686,-1.21194
Mondial Relay,46.1579,4.17015
Mondial Relay,49.11102,7.06702
Mondial Relay,48.79107,2.66462
Mondial Relay,45.02712,5.74418
Mondial Relay,45.52981,4.91269
Mondial Relay,48.54086,2.62512
Mondial Relay,47.32704,0.40802
Mondial Relay,46.1423,3.41495
Mondial Relay,48.8786,2.45681
Mondial Relay,45.18958,4.81515
Mondial Relay,47.24876,-1.51445
Mondial Relay,51.00011,2.38272
Mondial Relay,51.00076,2.3755
Mondial Relay,47.98835,-0.1632
Mondial Relay,50.56817,1.90672
Mondial Relay,44.51558,3.4795
Mondial Relay,48.99092,2.43375
Mondial Relay,50.39212,3.48269
Mondial Relay,49.35575,6.16197
Mondial Relay,44.28791,4.94187
Mondial Relay,49.37389,3.32697
Mondial Relay,44.79547,-0.60441
Mondial Relay,48.1748,6.88169
Mondial Relay,45.86608,-0.31991
Mondial Relay,47.74703,7.36183
Mondial Relay,46.78352,4.85638
Mondial Relay,50.47731,3.57382
Mondial Relay,50.27,3.70614
Mondial Relay,45.05628,-0.6991
Mondial Relay,48.64451,1.82296
Mondial Relay,44.97758,2.62291
Mondial Relay,47.82767,-3.40279
Mondial Relay,49.88499,2.32052
Mondial Relay,43.12934,5.89573
Mondial Relay,48.84526,2.41095
Mondial Relay,48.10824,-1.21618
Mondial Relay,49.76811,1.04857
Mondial Relay,47.89044,6.99043
Mondial Relay,48.70229,7.37303
Mondial Relay,50.88281,2.46815
Mondial Relay,50.70432,2.83803
Mondial Relay,47.5104,6.80094
Mondial Relay,48.68601,2.34975
Mondial Relay,48.13563,-1.95764
Mondial Relay,45.67068,-0.14916
Mondial Relay,45.26954,-0.52345
Mondial Relay,45.95091,6.1911
Mondial Relay,48.53854,2.66046
Mondial Relay,43.4515,5.41254
Mondial Relay,43.13102,5.91252
Mondial Relay,49.00359,2.19197
Mondial Relay,43.48923,5.56742
Mondial Relay,43.28991,6.13659
Mondial Relay,48.35486,-1.20225
Mondial Relay,48.83161,2.32199
Mondial Relay,48.97916,1.69335
Mondial Relay,46.3102,3.29183
Mondial Relay,43.33855,3.53297
Mondial Relay,48.02114,0.01443
Mondial Relay,49.58864,0.28282
Mondial Relay,45.54669,2.30903
Mondial Relay,49.1034,0.6072
Mondial Relay,43.52471,5.45469
Mondial Relay,41.9335,8.74234
Mondial Relay,41.93174,8.74002
Mondial Relay,44.61924,4.38957
Mondial Relay,48.89753,2.30703
Mondial Relay,43.77889,1.63259
Mondial Relay,45.91055,6.09764
Mondial Relay,48.77555,2.51514
Mondial Relay,45.8981,6.11665
Mondial Relay,50.05282,1.42155
Mondial Relay,48.97198,2.03216
Mondial Relay,48.84149,2.28121
Mondial Relay,44.29086,2.55686
Mondial Relay,48.55455,6.44401
Mondial Relay,47.33327,5.04228
Mondial Relay,48.58824,3.81314
Mondial Relay,48.78491,2.30544
Mondial Relay,44.44415,4.98151
Mondial Relay,47.28263,5.99385
Mondial Relay,48.66948,7.7128
Mondial Relay,48.87824,2.354
Mondial Relay,49.84398,1.77863
Mondial Relay,49.36436,6.15371
Mondial Relay,45.50124,6.06168
Mondial Relay,48.73102,2.32751
Mondial Relay,43.4326,6.7482
Mondial Relay,46.02014,0.65641
Mondial Relay,48.52453,1.68812
Mondial Relay,50.25879,3.63293
Mondial Relay,48.71746,7.80087
Mondial Relay,49.89286,2.29508
Mondial Relay,49.24144,3.0822
Mondial Relay,45.59264,5.88384
Mondial Relay,41.93822,8.74481
Mondial Relay,43.13154,5.90504
Mondial Relay,50.65751,3.04035
Mondial Relay,43.33895,5.40782
Mondial Relay,45.76938,4.85295
Mondial Relay,43.63206,5.13954
Mondial Relay,49.2039,4.01483
Mondial Relay,43.65808,6.927
Mondial Relay,47.38841,0.69158
Mondial Relay,43.49778,5.73249
Mondial Relay,48.55544,3.00484
Mondial Relay,48.79941,2.16029
Mondial Relay,50.47093,3.3949
Mondial Relay,50.27869,3.93664
Mondial Relay,43.57635,6.9985
Mondial Relay,48.35138,-1.22789
Mondial Relay,43.30071,5.37671
Mondial Relay,46.53339,3.19238
Mondial Relay,48.53312,2.34486
Mondial Relay,50.13335,1.94603
Mondial Relay,46.01623,3.34952
Mondial Relay,45.15322,1.5293
Mondial Relay,47.79709,3.57129
Mondial Relay,47.79421,-1.05605
Mondial Relay,45.74115,0.38431
Mondial Relay,46.55108,1.15849
Mondial Relay,43.64477,5.57264
Mondial Relay,43.10862,0.71126
Mondial Relay,49.25076,4.05262
Mondial Relay,49.28623,0.20695
Mondial Relay,48.87759,2.45691
Mondial Relay,45.55861,-0.40101
Mondial Relay,48.81749,2.53879
Mondial Relay,49.87848,1.24265
Mondial Relay,44.83285,0.47775
Mondial Relay,49.50249,0.15842
Mondial Relay,45.8907,0.58214
Mondial Relay,45.18187,5.74503
Mondial Relay,43.64573,3.81112
Mondial Relay,48.11752,-1.68102
Mondial Relay,47.0255,3.14681
Mondial Relay,42.69793,2.89277
Mondial Relay,47.77704,7.3474
Mondial Relay,48.86704,2.44856
Mondial Relay,48.79422,2.28418
Mondial Relay,45.75411,4.86694
Mondial Relay,48.19636,-2.03839
Mondial Relay,49.85267,0.5977
Mondial Relay,48.86289,2.39961
Mondial Relay,45.88792,0.10579
Mondial Relay,48.81911,2.30023
Mondial Relay,45.48084,-0.56847
Mondial Relay,50.71923,1.61048
Mondial Relay,48.61038,6.17217
Mondial Relay,47.06166,2.32052
Mondial Relay,45.66024,0.98929
Mondial Relay,50.58596,2.28298
Mondial Relay,48.84334,2.32639
Mondial Relay,46.79146,3.11662
Mondial Relay,43.08764,5.85536
Mondial Relay,43.52038,5.23431
Mondial Relay,43.25144,1.67852
Mondial Relay,46.34213,6.41575
Mondial Relay,49.49043,-1.39397
Mondial Relay,48.93031,7.89637
Mondial Relay,48.07488,0.19075
Mondial Relay,45.38702,4.78312
Mondial Relay,45.27151,0.03793
Mondial Relay,50.48659,1.61589
Mondial Relay,48.80221,7.79994
Mondial Relay,50.29132,2.78409
Mondial Relay,47.66622,-2.98497
Mondial Relay,43.58986,2.19212
Mondial Relay,50.78548,3.12573
Mondial Relay,45.4226,4.06582
Mondial Relay,46.36974,-0.5942
Mondial Relay,48.94792,2.87988
Mondial Relay,48.80177,2.47184
Mondial Relay,50.47728,2.53312
Mondial Relay,49.32817,2.20705
Mondial Relay,43.70448,7.32668
Mondial Relay,46.12275,3.42802
Mondial Relay,48.76328,2.31404
Mondial Relay,44.02941,5.97642
Mondial Relay,45.45986,4.39642
Mondial Relay,46.98533,1.174
Mondial Relay,48.85226,2.46235
Mondial Relay,50.40509,1.56666
Mondial Relay,46.42899,0.11377
Mondial Relay,45.59163,5.60861
Mondial Relay,46.50403,-1.79946
Mondial Relay,45.74062,-0.60235
Mondial Relay,48.1132,5.14099
Mondial Relay,50.48319,3.01524
Mondial Relay,48.61545,7.75273
Mondial Relay,44.10401,1.08776
Mondial Relay,44.57664,2.07767
Mondial Relay,43.44183,1.59967
Mondial Relay,48.38469,2.95349
Mondial Relay,49.45898,3.82579
Mondial Relay,49.79325,3.01085
Mondial Relay,42.54994,9.44509
Mondial Relay,50.81347,1.70347
Mondial Relay,45.75263,4.82782
Mondial Relay,50.81632,2.08169
Mondial Relay,46.1639,-1.1518
Mondial Relay,48.06566,-0.93505
Mondial Relay,46.97905,5.60273
Mondial Relay,48.16315,2.0431
Mondial Relay,44.18158,0.67072
Mondial Relay,45.20341,4.03381
Mondial Relay,43.9974,5.05609
Mondial Relay,43.46055,1.32598
Mondial Relay,45.19249,5.73053
Mondial Relay,48.79652,2.36857
Mondial Relay,44.51784,3.49985
Mondial Relay,43.60723,3.89885
Mondial Relay,43.70628,7.25625
Mondial Relay,49.25973,4.04594
Mondial Relay,45.49708,4.16127
Mondial Relay,44.84413,-0.49787
Mondial Relay,45.07027,5.24315
Mondial Relay,43.83885,4.36311
Mondial Relay,48.39562,7.44466
Mondial Relay,48.90628,2.45356
Mondial Relay,48.9386,2.36012
Mondial Relay,48.89337,2.32391
Mondial Relay,49.24867,6.16929
Mondial Relay,49.36286,6.11731
Mondial Relay,49.90058,2.50473
Mondial Relay,48.61289,2.48352
Mondial Relay,43.42624,3.30122
Mondial Relay,49.04919,2.03293
Mondial Relay,46.26018,-1.013
Mondial Relay,49.16184,4.07993
Mondial Relay,47.06351,4.81696
Mondial Relay,46.88398,-0.89977
Mondial Relay,43.37919,-0.45587
Mondial Relay,45.77776,3.1044
Mondial Relay,48.81361,2.42655
Mondial Relay,50.75377,2.64637
Mondial Relay,42.27862,9.2146
Mondial Relay,48.94263,4.40092
Mondial Relay,46.7103,-1.31867
Mondial Relay,47.08207,2.39459
Mondial Relay,43.93866,4.81017
Mondial Relay,47.32611,-2.15229
Mondial Relay,43.2329,0.09134
Mondial Relay,45.68991,-0.31901
Mondial Relay,48.90917,2.24137
Mondial Relay,50.64037,2.65333
Mondial Relay,43.61454,1.48743
Mondial Relay,43.23273,3.05569
Mondial Relay,48.90285,7.96865
Mondial Relay,45.74718,3.06474
Mondial Relay,50.33376,3.23715
Mondial Relay,48.81163,2.32325
Mondial Relay,47.84642,-3.68794
Mondial Relay,46.17043,1.88601
Mondial Relay,48.92719,2.25337
Mondial Relay,50.03179,1.39713
Mondial Relay,45.46194,4.76792
Mondial Relay,50.6732,3.14337
Mondial Relay,48.19733,3.2833
Mondial Relay,49.5499,0.95476
Mondial Relay,48.70134,2.59863
Mondial Relay,48.89429,2.3142
Mondial Relay,50.18469,3.41482
Mondial Relay,43.28838,2.4415
Mondial Relay,46.9738,0.69813
Mondial Relay,43.61597,4.00864
Mondial Relay,48.79868,2.37801
Mondial Relay,44.10176,6.00915
Mondial Relay,47.47312,-0.54292
Mondial Relay,48.88976,2.19611
Mondial Relay,48.89937,2.07588
Mondial Relay,47.27716,1.39816
Mondial Relay,49.92985,1.6374
Mondial Relay,43.49665,-1.48437
Mondial Relay,48.75298,2.50613
Mondial Relay,47.44527,-0.56242
Mondial Relay,45.03386,3.10087
Mondial Relay,48.55622,3.01214
Mondial Relay,43.74593,-0.75783
Mondial Relay,48.69422,2.29386
Mondial Relay,48.83601,2.29014
Mondial Relay,49.24822,3.99524
Mondial Relay,48.93275,2.35722
Mondial Relay,45.74996,4.94608
Mondial Relay,43.53861,6.46616
Mondial Relay,44.37213,4.64468
Mondial Relay,45.67985,-0.17476
Mondial Relay,48.86812,2.5479
Mondial Relay,49.76076,4.71703
Mondial Relay,43.80597,4.65806
Mondial Relay,47.63095,6.86116
Mondial Relay,45.04153,3.88187
Mondial Relay,47.02833,6.57355
Mondial Relay,47.23911,-1.57045
Mondial Relay,43.52932,5.42935
Mondial Relay,48.65137,2.38983
Mondial Relay,45.56746,5.92145
Mondial Relay,45.9397,-0.97077
Mondial Relay,49.5282,0.54856
Mondial Relay,43.14369,6.06309
Mondial Relay,48.53709,-3.79693
Mondial Relay,48.51358,-4.05451
Mondial Relay,45.76881,3.07719
Mondial Relay,50.47007,3.00937
Mondial Relay,49.40934,-1.31478
Mondial Relay,47.33977,-0.2338
Mondial Relay,47.23882,-2.27951
Mondial Relay,45.29719,5.63726
Mondial Relay,48.10197,-1.71293
Mondial Relay,48.56623,2.78161
Mondial Relay,48.7989,2.42352
Mondial Relay,50.63187,3.00721
Mondial Relay,48.97317,3.28213
Mondial Relay,43.56588,7.01996
Mondial Relay,45.7514,4.84453
Mondial Relay,49.35838,0.87427
Mondial Relay,48.1099,-1.64626
Mondial Relay,50.53006,2.80486
Mondial Relay,43.29599,5.40064
Mondial Relay,44.52057,2.76196
Mondial Relay,45.58248,4.63152
Mondial Relay,48.73673,2.4544
Mondial Relay,50.10893,1.80578
Mondial Relay,45.83001,-0.8656
Mondial Relay,43.77182,1.67635
Mondial Relay,49.50495,0.10919
Mondial Relay,48.88813,2.32594
Mondial Relay,49.13827,3.07752
Mondial Relay,44.92024,-0.35909
Mondial Relay,48.11431,0.51724
Mondial Relay,49.15958,3.41991
Mondial Relay,48.094,-4.3273
Mondial Relay,50.11183,3.4095
Mondial Relay,50.60742,2.9566
Mondial Relay,41.95232,8.7798
Mondial Relay,48.90501,2.53211
Mondial Relay,46.63193,-0.57361
Mondial Relay,43.04536,1.62865
Mondial Relay,49.73453,4.82558
Mondial Relay,43.29489,5.37966
Mondial Relay,47.30526,0.71528
Mondial Relay,48.75631,2.39973
Mondial Relay,48.54277,2.67809
Mondial Relay,50.47504,3.23427
Mondial Relay,48.95927,2.87944
Mondial Relay,50.66711,3.21193
Mondial Relay,47.8867,1.90981
Mondial Relay,50.43866,2.86748
Mondial Relay,47.33155,5.03855
Mondial Relay,51.05183,2.43085
Mondial Relay,48.82748,2.33592
Mondial Relay,44.79491,-0.56793
Mondial Relay,48.87918,2.59308
Mondial Relay,50.41836,2.94708
Mondial Relay,47.45575,-0.53527
Mondial Relay,44.02752,4.97146
Mondial Relay,48.56895,7.77799
Mondial Relay,43.51501,3.69352
Mondial Relay,50.5021,2.44707
Mondial Relay,49.12351,6.20345
Mondial Relay,50.1889,3.48758
Mondial Relay,48.1895,-2.19202
Mondial Relay,48.35344,2.38101
Mondial Relay,43.67174,7.22108
Mondial Relay,48.88637,2.17121
Mondial Relay,48.65878,-1.98511
Mondial Relay,47.02489,4.83842
Mondial Relay,48.87169,2.43833
Mondial Relay,45.77924,3.19972
Mondial Relay,49.11014,-1.07475
Mondial Relay,43.69135,-1.05042
Mondial Relay,43.79277,4.8291
Mondial Relay,43.34758,-1.41945
Mondial Relay,45.41764,4.39443
Mondial Relay,45.1347,3.81303
Mondial Relay,49.28323,1.01966
Mondial Relay,48.92772,2.45133
Mondial Relay,43.60579,0.04853
Mondial Relay,44.85495,0.59458
Mondial Relay,46.78294,4.74304
Mondial Relay,45.77072,4.86139
Mondial Relay,50.25197,1.88373
Mondial Relay,47.86512,7.34722
Mondial Relay,44.56023,-0.26708
Mondial Relay,45.0596,-0.77052
Mondial Relay,50.34198,3.37992
Mondial Relay,47.49113,4.33371
Mondial Relay,48.92185,2.5422
Mondial Relay,49.15109,0.2242
Mondial Relay,48.2809,-3.56494
Mondial Relay,48.36446,2.94961
Mondial Relay,47.52436,5.11123
Mondial Relay,45.18069,-0.22722
Mondial Relay,42.68658,2.89629
Mondial Relay,47.17958,-1.62418
Mondial Relay,45.9574,1.40143
Mondial Relay,49.01567,4.27039
Mondial Relay,48.17279,-2.59916
Mondial Relay,49.40223,1.04409
Mondial Relay,48.8802,2.39681
Mondial Relay,43.72744,1.37996
Mondial Relay,44.0257,1.366
Mondial Relay,42.62641,2.76825
Mondial Relay,48.89269,2.38039
Mondial Relay,47.24283,6.04661
Mondial Relay,49.28081,-0.09969
Mondial Relay,47.06249,3.9344
Mondial Relay,47.99388,7.37834
Mondial Relay,48.81509,-1.56949
Mondial Relay,44.35853,4.70856
Mondial Relay,48.89694,2.30824
Mondial Relay,49.06974,2.32188
Mondial Relay,44.39166,0.80147
Mondial Relay,48.89221,2.37476
Mondial Relay,43.9682,4.52662
Mondial Relay,49.49775,0.11483
Mondial Relay,48.7047,6.22057
Mondial Relay,43.40869,5.03874
Mondial Relay,48.76874,2.4199
Mondial Relay,42.77502,2.91127
Mondial Relay,48.31591,2.08661
Mondial Relay,43.20103,2.76135
Mondial Relay,48.81775,2.49366
Mondial Relay,44.82014,-0.57219
Mondial Relay,44.91752,4.86184
Mondial Relay,43.6409,1.46286
Mondial Relay,48.95048,2.89412
Mondial Relay,45.20194,5.73435
Mondial Relay,47.1298,-0.15543
Mondial Relay,45.48203,4.43395
Mondial Relay,48.57845,7.7516
Mondial Relay,43.24679,5.40254
Mondial Relay,48.86357,2.37217
Mondial Relay,48.9076,2.39582
Mondial Relay,44.65676,4.76243
Mondial Relay,43.42136,3.16965
Mondial Relay,49.4126,1.13922
Mondial Relay,47.70424,1.50813
Mondial Relay,46.0397,4.05186
Mondial Relay,48.97099,2.25901
Mondial Relay,48.91268,2.44426
Mondial Relay,45.67818,-1.09978
Mondial Relay,46.8438,-1.88719
Mondial Relay,46.12613,3.42581
Mondial Relay,48.61916,-1.29431
Mondial Relay,43.21165,1.08281
Mondial Relay,48.9752,1.91532
Mondial Relay,45.18141,5.72189
Mondial Relay,48.85697,2.39722
Mondial Relay,45.91913,5.50888
Mondial Relay,48.83582,2.28026
Mondial Relay,48.89874,2.5448
Mondial Relay,44.09414,6.23501
Mondial Relay,48.85177,-1.57018
Mondial Relay,43.95359,2.89257
Mondial Relay,43.46982,3.34224
Mondial Relay,42.55317,8.76355
Mondial Relay,45.60675,4.06412
Mondial Relay,48.31798,5.58985
Mondial Relay,45.81755,4.90214
Mondial Relay,48.60011,7.77945
Mondial Relay,48.99084,1.71618
Mondial Relay,45.82967,1.2633
Mondial Relay,43.75001,5.49523
Mondial Relay,43.29124,5.38027
Mondial Relay,43.83786,4.38639
Mondial Relay,43.11331,5.99222
Mondial Relay,48.89573,2.34328
Mondial Relay,43.41865,5.05254
Mondial Relay,43.17976,5.7724
Mondial Relay,47.39746,0.69913
Mondial Relay,48.86239,2.37629
Mondial Relay,48.80792,2.50942
Mondial Relay,47.44972,-2.31291
Mondial Relay,46.57249,4.90439
Mondial Relay,43.49224,-1.47605
Mondial Relay,49.44106,2.84506
Mondial Relay,49.54979,0.17303
Mondial Relay,48.87994,2.41213
Mondial Relay,46.20323,5.22181
Mondial Relay,43.13571,5.91599
Mondial Relay,46.57513,0.37898
Mondial Relay,44.848,-0.46312
Mondial Relay,48.58418,7.75717
Mondial Relay,49.63598,-1.65084
Mondial Relay,43.72503,7.24805
Mondial Relay,48.61566,3.19455
Mondial Relay,44.37962,0.52461
Mondial Relay,49.35739,6.13246
Mondial Relay,45.52598,4.86732
Mondial Relay,45.93544,-0.96661
Mondial Relay,45.67225,0.20032
Mondial Relay,49.73299,1.43456
Mondial Relay,45.94015,-1.31376
Mondial Relay,50.44684,3.42574
Mondial Relay,48.84667,2.30195
Mondial Relay,45.77419,4.75202
Mondial Relay,43.82521,4.26152
Mondial Relay,48.83852,2.34578
Mondial Relay,48.50423,2.79378
Mondial Relay,43.95828,2.15383
Mondial Relay,46.47999,3.98025
Mondial Relay,50.51909,2.45713
Mondial Relay,48.19035,-2.75442
Mondial Relay,45.75984,4.88958
Mondial Relay,48.65982,2.57406
Mondial Relay,46.12119,4.95832
Mondial Relay,48.89324,2.33589
Mondial Relay,45.36624,5.59447
Mondial Relay,49.00941,1.39806
Mondial Relay,43.35586,-1.7742
Mondial Relay,50.67391,3.08836
Mondial Relay,49.41367,2.08701
Mondial Relay,48.84618,2.47067
Mondial Relay,47.32497,-2.41158
Mondial Relay,48.41563,3.23797
Mondial Relay,43.48373,-1.13992
Mondial Relay,46.64059,-1.71388
Mondial Relay,43.34789,1.12061
Mondial Relay,49.45031,1.03399
Mondial Relay,48.90492,2.30203
Mondial Relay,50.67578,1.63594
Mondial Relay,46.68592,0.24534
Mondial Relay,43.64405,-0.37265
Mondial Relay,48.8222,3.04504
Mondial Relay,47.71277,1.94111
Mondial Relay,43.54791,3.77839
Mondial Relay,48.88857,2.51056
Mondial Relay,43.39658,-0.57246
Mondial Relay,45.39798,5.4188
Mondial Relay,48.75214,-1.45646
Mondial Relay,45.752,4.8266
Mondial Relay,48.8332,2.32498
Mondial Relay,47.5868,4.00402
Mondial Relay,48.65784,7.75604
Mondial Relay,48.93103,1.44129
Mondial Relay,48.88095,2.09664
Mondial Relay,48.11395,-1.61356
Mondial Relay,47.47792,-0.5435
Mondial Relay,45.47415,-0.15145
Mondial Relay,45.18515,-0.57972
Mondial Relay,44.93331,4.87907
Mondial Relay,43.1387,5.84737
Mondial Relay,49.24028,2.4639
Mondial Relay,43.12435,5.92894
Mondial Relay,49.04843,3.38914
Mondial Relay,49.09503,6.13661
Mondial Relay,47.6158,5.51657
Mondial Relay,45.6793,-0.17469
Mondial Relay,49.54003,0.31384
Mondial Relay,48.72938,-3.45129
Mondial Relay,43.22857,3.1358
Mondial Relay,48.6258,6.34553
Mondial Relay,43.53103,6.46983
Mondial Relay,47.46743,-0.55571
Mondial Relay,43.49425,-1.49454
Mondial Relay,50.83292,2.21283
Mondial Relay,46.64493,-1.80962
Mondial Relay,44.91273,4.43806
Mondial Relay,45.96202,5.83702
Mondial Relay,43.28999,5.38171
Mondial Relay,41.93118,8.73508
Mondial Relay,46.49611,-1.79223
Mondial Relay,48.89014,2.32386
Mondial Relay,48.53265,2.65698
Mondial Relay,48.68967,2.28916
Mondial Relay,48.85823,2.38288
Mondial Relay,45.096,-0.71987
Mondial Relay,48.25438,4.26749
Mondial Relay,43.60586,2.23336
Mondial Relay,48.59167,7.75322
Mondial Relay,48.3764,2.15237
Mondial Relay,44.2546,4.64674
Mondial Relay,48.58659,-3.78966
Mondial Relay,48.99072,2.08701
Mondial Relay,48.80561,2.48358
Mondial Relay,47.55259,-2.48282
